file,Sij,baseline_test_MSE,ufrf_test_MSE,freq_min_GHz,freq_max_GHz,device_type,family,leaderboard,improvement_%
LQP15MN33NG02_series.s2p,S11,0.4254075354295779,0.3726529330829987,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,12.40095624853176
LQP15MN3N0B02_series.s2p,S11,0.3020693387381125,0.2434445873080661,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,19.407713366391274
LQP15MN3N0W02_series.s2p,S11,0.3020693387381125,0.2434445873080661,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,19.407713366391274
LQP15MN3N1W02_series.s2p,S11,0.3017500996086329,0.243416742932987,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,19.331677686702914
LQP15MN3N2W02_series.s2p,S11,0.3067969512898457,0.2487277980910104,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.92755223110891
LQP15MN3N3B02_series.s2p,S11,0.3080729776016457,0.2503075013871452,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.750581977103575
LQP15MN3N3W02_series.s2p,S11,0.3080729776016457,0.2503075013871452,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.750581977103575
LQP15MN3N4W02_series.s2p,S11,0.3094127546306983,0.2517624423025837,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.63217060877904
LQP15MN3N5W02_series.s2p,S11,0.3108424755581004,0.2534465851194932,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.46462274357971
LQP15MN3N6B02_series.s2p,S11,0.3116123981130219,0.254363114611673,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.37195305707463
LQP15MN3N6W02_series.s2p,S11,0.3116123981130219,0.254363114611673,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.37195305707463
LQP15MN3N7W02_series.s2p,S11,0.3115981336674024,0.2544662724013314,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.335110224714356
LQP15MN3N8W02_series.s2p,S11,0.3145437123796625,0.2576989049982371,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.072148685271515
LQP15MN3N9B02_series.s2p,S11,0.3100625349979908,0.2531387727399936,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.35880051047318
LQP15MN3N9W02_series.s2p,S11,0.3100625349979908,0.2531387727399936,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.35880051047318
LQP15MN4N3B02_series.s2p,S11,0.3141069117485943,0.2578671049848118,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,17.904670244504473
LQP15MN4N7B02_series.s2p,S11,0.3140464097549421,0.2581830641081724,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,17.78824527570979
LQP15MN5N1B02_series.s2p,S11,0.3133487451649829,0.2580467216758473,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,17.6487138826799
LQP15MN5N6B02_series.s2p,S11,0.3142478734697512,0.2590495750654528,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,17.56520984369101
LQP15MN6N2B02_series.s2p,S11,0.3164048174317918,0.2594134665598749,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.012162815505377
LQP15MN6N8B02_series.s2p,S11,0.3185995722558652,0.2588338927235381,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,18.75886998502613
LQP15MN7N5B02_series.s2p,S11,0.3221993729637052,0.2577438086825064,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,20.004869558967
LQP15MN8N2B02_series.s2p,S11,0.3241580725313712,0.2557230583372804,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,21.11161806327308
LQP15MN9N1B02_series.s2p,S11,0.3287794093949132,0.2551262290252826,0.05,20.0,passive,LQP,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,22.40200519405463
LQW04CA90NK00_series.s2p,S11,0.4083031356684999,0.3708749723906822,0.01,20.0,passive,LQW,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,9.166758716299828
LQW18AN4N2B8Z_series.s2p,S11,0.2923847163251385,0.2336260320857713,0.05,20.0,passive,LQW,results/batch_s11_interleave_sparameters (3)/leaderboard.csv,20.0963596790833
RCEC71H106K3A2H03B_DC0V_25degC_series.s2p,S21,0.0047501690489375,0.0047505548250333,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.008121312985402276
RCEC71H106K3DBH03A_DC0V_25degC_series.s2p,S21,0.0047501690489375,0.0047505548250333,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.008121312985402276
RCEC71H106K3K1H03B_DC0V_25degC_series.s2p,S21,0.0047449103443913,0.0047450109770322,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.002120854422865172
RCEC71H106K3M1H03A_DC0V_25degC_series.s2p,S21,0.0047449103443913,0.0047450109770322,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.002120854422865172
RCEC71H226MWK1H03B_DC0V_25degC_series.s2p,S21,0.0020578517550061,0.00204227159095,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.7571081842119364
RCEC71H226MWM1H03A_DC0V_25degC_series.s2p,S21,0.0020578517550061,0.00204227159095,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.7571081842119364
RCEC71H475K2A2H03B_DC0V_25degC_series.s2p,S21,0.0086366308456393,0.0086626489103491,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.301252481144747
RCEC71H475K2DBH03A_DC0V_25degC_series.s2p,S21,0.0086366308456393,0.0086626489103491,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.301252481144747
RCEC71H475K2K1H03B_DC0V_25degC_series.s2p,S21,0.0086544272835683,0.0086807911771264,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30462897999219696
RCEC71H475K2M1H03A_DC0V_25degC_series.s2p,S21,0.0086544272835683,0.0086807911771264,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30462897999219696
RCEC72A475K3A3H03B_DC0V_25degC_series.s2p,S21,0.0084954743428334,0.0085210378558542,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3009074242259975
RCEC72A475K3DNH03A_DC0V_25degC_series.s2p,S21,0.0084954743428334,0.0085210378558542,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3009074242259975
RCEC72A475K3K1H03B_DC0V_25degC_series.s2p,S21,0.0085098480175949,0.0085356877656878,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30364523596042814
RCEC72A475K3M1H03A_DC0V_25degC_series.s2p,S21,0.0085098480175949,0.0085356877656878,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30364523596042814
RCEC72A475MWK1H03B_DC0V_25degC_series.s2p,S21,0.0089824237899565,0.0090081951520305,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.2869087751439178
RCEC72A475MWM1H03A_DC0V_25degC_series.s2p,S21,0.0089824237899565,0.0090081951520305,1e-07,0.1,passive,RCEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.2869087751439178
RCER71E106K3A2H03B_DC0V_25degC_series.s2p,S21,0.0046650331738362,0.0046645953110461,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,0.009386059515189832
RCER71E106K3DBH03A_DC0V_25degC_series.s2p,S21,0.0046650331738362,0.0046645953110461,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,0.009386059515189832
RCER71E106K3K1H03B_DC0V_25degC_series.s2p,S21,0.0046595210887591,0.004658795773598,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,0.015566302786981661
RCER71E106K3M1H03A_DC0V_25degC_series.s2p,S21,0.0046595210887591,0.004658795773598,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,0.015566302786981661
RCER71E226MWK1H03B_DC0V_25degC_series.s2p,S21,0.0021690499820573,0.0021538213949746,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,0.7020855770347946
RCER71E226MWM1H03A_DC0V_25degC_series.s2p,S21,0.0021690499820573,0.0021538213949746,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,0.7020855770347946
RCER71E335K2M1H03A_DC0V_25degC_series.s2p,S21,0.0105450005590093,0.0105651530380786,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.19110932196284194
RCER71E475K2A2H03B_DC0V_25degC_series.s2p,S21,0.0085001028360549,0.008526321921399,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30845609576495053
RCER71E475K2DBH03A_DC0V_25degC_series.s2p,S21,0.0085001028360549,0.008526321921399,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30845609576495053
RCER71E475K2K1H03B_DC0V_25degC_series.s2p,S21,0.0085171347825757,0.0085436733010804,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3115897444642167
RCER71E475K2M1H03A_DC0V_25degC_series.s2p,S21,0.0085171347825757,0.0085436733010804,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3115897444642167
RCER71H106MWK1H03B_DC0V_25degC_series.s2p,S21,0.0049998437955751,0.0050029781283503,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.06268861395177562
RCER71H106MWM1H03A_DC0V_25degC_series.s2p,S21,0.0049998437955751,0.0050029781283503,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.06268861395177562
RCER71H335K3A2H03B_DC0V_25degC_series.s2p,S21,0.0107103528283045,0.0107292592331192,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.17652457503300498
RCER71H335K3DBH03A_DC0V_25degC_series.s2p,S21,0.0107103528283045,0.0107292592331192,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.17652457503300498
RCER71H335K3K1H03B_DC0V_25degC_series.s2p,S21,0.0106451363450132,0.0106648465046273,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18515647874565747
RCER71H335K3M1H03A_DC0V_25degC_series.s2p,S21,0.0106451363450132,0.0106648465046273,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18515647874565747
RCER71H475K3A2H03B_DC0V_25degC_series.s2p,S21,0.0083690786060714,0.008394597125664,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30491432562346465
RCER71H475K3DBH03A_DC0V_25degC_series.s2p,S21,0.0083690786060714,0.008394597125664,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30491432562346465
RCER71H475K3K1H03B_DC0V_25degC_series.s2p,S21,0.0083826984676905,0.0084084699525191,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3074366199372576
RCER71H475K3M1H03A_DC0V_25degC_series.s2p,S21,0.0083826984676905,0.0084084699525191,1e-07,0.1,passive,RCER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3074366199372576
RDEC71E106K2K1H03B_DC0V_25degC_series.s2p,S21,0.0048022965809858,0.0048030808490676,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.016331104682398102
RDEC71E106K2M1H03A_DC0V_25degC_series.s2p,S21,0.0048022965809858,0.0048030808490676,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.016331104682398102
RDEC71E106K2P1H03B_DC0V_25degC_series.s2p,S21,0.0048053211549304,0.0048062747751424,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.019845088002535614
RDEC71E106K2S1H03A_DC0V_25degC_series.s2p,S21,0.0048053211549304,0.0048062747751424,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.019845088002535614
RDEC71E226K3K1H03B_DC0V_25degC_series.s2p,S21,0.0025652186197425,0.0025511894759426,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.5468985641975513
RDEC71E226K3M1H03A_DC0V_25degC_series.s2p,S21,0.0025652186197425,0.0025511894759426,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.5468985641975513
RDEC71E226K3P1H03B_DC0V_25degC_series.s2p,S21,0.0025697054210152,0.0025557674069218,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.5423973494943805
RDEC71E226K3S1H03A_DC0V_25degC_series.s2p,S21,0.0025697054210152,0.0025557674069218,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.5423973494943805
RDEC71E475K2K1H03B_DC0V_25degC_series.s2p,S21,0.0084883697318854,0.0085145435240624,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.308348870321729
RDEC71E475K2M1H03A_DC0V_25degC_series.s2p,S21,0.0084883697318854,0.0085145435240624,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.308348870321729
RDEC71E475K2P1H03B_DC0V_25degC_series.s2p,S21,0.0084800722970669,0.0085060861387919,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30676438612435547
RDEC71E475K2S1H03A_DC0V_25degC_series.s2p,S21,0.0084800722970669,0.0085060861387919,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30676438612435547
RDEC71E476MWK1H03B_DC0V_25degC_series.s2p,S21,0.0009480496580678,0.0009385720630301,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.999693946097308
RDEC71E476MWM1H03A_DC0V_25degC_series.s2p,S21,0.0009480496580678,0.0009385720630301,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.999693946097308
RDEC71H106K3K1H03B_DC0V_25degC_series.s2p,S21,0.0048678711636029,0.004869273245734,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.02880277813398353
RDEC71H106K3M1H03A_DC0V_25degC_series.s2p,S21,0.0048678711636029,0.004869273245734,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.02880277813398353
RDEC71H106K3P1H03B_DC0V_25degC_series.s2p,S21,0.0048699548218115,0.0048714693469032,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.031099366362027016
RDEC71H106K3S1H03A_DC0V_25degC_series.s2p,S21,0.0048699548218115,0.0048714693469032,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.031099366362027016
RDEC71H226MWK1H03B_DC0V_25degC_series.s2p,S21,0.0020578517550061,0.00204227159095,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.7571081842119364
RDEC71H226MWM1H03A_DC0V_25degC_series.s2p,S21,0.0020578517550061,0.00204227159095,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,0.7571081842119364
RDEC71H475K2K1H03B_DC0V_25degC_series.s2p,S21,0.0085346761025089,0.0085612410621338,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3112591421845634
RDEC71H475K2M1H03A_DC0V_25degC_series.s2p,S21,0.0085346761025089,0.0085612410621338,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3112591421845634
RDEC71H475K2P1H03B_DC0V_25degC_series.s2p,S21,0.0085264102040661,0.0085528147914978,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30968000365625825
RDEC71H475K2S1H03A_DC0V_25degC_series.s2p,S21,0.0085264102040661,0.0085528147914978,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30968000365625825
RDEC72A475K3K1H03B_DC0V_25degC_series.s2p,S21,0.0085160223056455,0.0085418611824005,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3034148552883799
RDEC72A475K3M1H03A_DC0V_25degC_series.s2p,S21,0.0085160223056455,0.0085418611824005,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3034148552883799
RDEC72A475K3P1H03B_DC0V_25degC_series.s2p,S21,0.0085105656160614,0.0085362941286577,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3023126047902826
RDEC72A475K3S1H03A_DC0V_25degC_series.s2p,S21,0.0085105656160614,0.0085362941286577,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3023126047902826
RDEC72A475MWK1H03B_DC0V_25degC_series.s2p,S21,0.0089824237899565,0.0090081951520305,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.2869087751439178
RDEC72A475MWM1H03A_DC0V_25degC_series.s2p,S21,0.0089824237899565,0.0090081951520305,1e-07,0.1,passive,RDEC,results/batch_s21_sparameters (2)/leaderboard.csv,-0.2869087751439178
RDER71H335K3K1H03B_DC0V_25degC_series.s2p,S21,0.0106451312091084,0.0106648413449518,1e-07,0.1,passive,RDER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18515634477605272
RDER71H335K3M1H03A_DC0V_25degC_series.s2p,S21,0.0106451312091084,0.0106648413449518,1e-07,0.1,passive,RDER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18515634477605272
RDER71H335K3P1H03B_DC0V_25degC_series.s2p,S21,0.0105579175402586,0.0105779481514165,1e-07,0.1,passive,RDER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18972123130835436
RDER71H335K3S1H03A_DC0V_25degC_series.s2p,S21,0.0105579175402586,0.0105779481514165,1e-07,0.1,passive,RDER,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18972123130835436
RHEL81E106K3A2H03B_DC0V_25degC_series.s2p,S21,0.0046650283236644,0.004664590430152,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,0.009386727839976312
RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,S21,0.0046650283236644,0.004664590430152,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,0.009386727839976312
RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,S21,0.0046595189656134,0.0046587936285544,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,0.01556677984042027
RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,S21,0.0046595189656134,0.0046587936285544,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,0.01556677984042027
RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,S21,0.0021690499820573,0.0021538213949746,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,0.7020855770347946
RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,S21,0.0021690499820573,0.0021538213949746,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,0.7020855770347946
RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,S21,0.0050080495180791,0.0050110572204783,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.06005736142068724
RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,S21,0.0050080495180791,0.0050110572204783,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.06005736142068724
RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,S21,0.0104398687059747,0.0104600672423734,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.1934750040212766
RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,S21,0.0104398687059747,0.0104600672423734,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.1934750040212766
RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,S21,0.0106451312091084,0.0106648413449518,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18515634477605272
RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,S21,0.0106451312091084,0.0106648413449518,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.18515634477605272
RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,S21,0.0083690786060714,0.008394597125664,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30491432562346465
RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,S21,0.0083690786060714,0.008394597125664,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.30491432562346465
RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,S21,0.0083826984676905,0.0084084699525191,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3074366199372576
RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,S21,0.0083826984676905,0.0084084699525191,1e-07,0.1,passive,RHEL,results/batch_s21_sparameters (2)/leaderboard.csv,-0.3074366199372576
GCM32ED70E107ME36_DC0V_25degC_series.s2p,S11,0.8194472192352622,0.8063617643057107,1e-07,6.0,passive,GCM,results/batch_s11_sparameters/leaderboard.csv,1.5968636688722073
GCM32ED70E227ME35_DC0V_25degC_series.s2p,S11,0.8202568977974594,0.807287825046447,1e-07,6.0,passive,GCM,results/batch_s11_sparameters/leaderboard.csv,1.5810988954602734
GCM32ED70E227ME36_DC0V_25degC_series.s2p,S11,0.8202568977974594,0.807287825046447,1e-07,6.0,passive,GCM,results/batch_s11_sparameters/leaderboard.csv,1.5810988954602734
